"D3","treatX","16","16228","463.578731825931","28.9736707391207","28.9736707391207","23.3833104422479","0.0317117246484086","0.0925575091420792","1"
"D4",NA,NA,NA,NA,NA,NA,NA,NA,NA,"1"
"D5",NA,NA,NA,NA,NA,NA,NA,NA,NA,"1"
"D6","treatY","11","780","22.2819454537975","1.39262159086235","2.02563140489068","2.45943150441346","0.366685461638492","1.20084206590162","1"
"D7","treatY","13","1787","51.0485083665848","3.19053177291155","3.92680833589114","4.54655755552673","0.21999273957159","0.640409065700604","1"
"D8",NA,NA,NA,NA,NA,NA,NA,NA,NA,"1"
"E1",NA,NA,NA,NA,NA,NA,NA,NA,NA,"1"
"E2","treatX","16","7191","205.422397125972","12.8388998203732","12.8388998203732","13.1589373650905","0.0722942662020906","0.173787166189771","1"
"E3","treatX","16","10378","296.46414092245","18.5290088076531","18.5290088076531","23.9184957439115","0.0533629492375989","0.343800498980646","1"
"E4",NA,NA,NA,NA,NA,NA,NA,NA,NA,"1"
"E5","untreated","12","2899","82.8145639366141","5.17591024603838","6.90121366138451","7.11589757993771","0.0629198198822307","0.440266339005413","1"
"E6","treatY","14","3224","92.0987078756964","5.75616924223103","6.57847913397832","9.42599421105217","0.109484685358255","0.680271050573157","1"
"E7","treatY","14","2562","73.1876208367042","4.57422630229401","5.22768720262173","5.9149890837097","0.174972810047096","0.655505255711832","1"
"E8",NA,NA,NA,NA,NA,NA,NA,NA,NA,"1"
"F1",NA,NA,NA,NA,NA,NA,NA,NA,NA,"1"
"F2",NA,NA,NA,NA,NA,NA,NA,NA,NA,"1"
"F3",NA,NA,NA,NA,NA,NA,NA,NA,NA,"1"
"F4",NA,NA,NA,NA,NA,NA,NA,NA,NA,"1"
"F5",NA,NA,NA,NA,NA,NA,NA,NA,NA,"1"
"F6",NA,NA,NA,NA,NA,NA,NA,NA,NA,"1"
"F7",NA,NA,NA,NA,NA,NA,NA,NA,NA,"1"
"F8",NA,NA,NA,NA,NA,NA,NA,NA,NA,"1"
"A1",NA,NA,NA,NA,NA,NA,NA,NA,NA,"3"
"A2",NA,NA,NA,NA,NA,NA,NA,NA,NA,"3"
"A3",NA,NA,NA,NA,NA,NA,NA,NA,NA,"3"
"A4",NA,NA,NA,NA,NA,NA,NA,NA,NA,"3"
"A5",NA,NA,NA,NA,NA,NA,NA,NA,NA,"3"
"A6",NA,NA,NA,NA,NA,NA,NA,NA,NA,"3"
"A7",NA,NA,NA,NA,NA,NA,NA,NA,NA,"3"
"A8",NA,NA,NA,NA,NA,NA,NA,NA,NA,"3"
"B1",NA,NA,NA,NA,NA,NA,NA,NA,NA,"3"
"B2","treatX","13","8986","178.663455787853","11.1664659867408","13.7433427529118","13.2002625011922","0.0693661428730636","0.615133256938217","3"
"B3","treatX","16","7570","150.509944392839","9.40687152455241","9.40687152455241","9.65951033835771","0.0691318294943077","0.803999651349864","3"
"B4","untreated","13","4186","83.2278239403464","5.20173899627165","6.40214030310357","5.62207527294244","0.0831254636951833","0.492162452397392","3"
"B5",NA,NA,NA,NA,NA,NA,NA,NA,NA,"3"
"B6","treatY","12","2779","55.253254355046","3.45332839719038","4.6044378629205","5.0423121107459","0.187628825442718","0.98742851036988","3"
"B7","treatY","12","2440","48.5131128558158","3.03206955348849","4.04275940465132","3.77897617992552","0.239563723228995","0.721458921241846","3"
"B8",NA,NA,NA,NA,NA,NA,NA,NA,NA,"3"
"C1",NA,NA,NA,NA,NA,NA,NA,NA,NA,"3"
"C2","treatX","13","2661","52.9071284054615","3.30669552534134","4.06977910811242","3.48455549414086","0.161955951661631","1.13579393624362","3"
"C3","treatX","13","5422","107.802499141079","6.73765619631746","8.29249993392918","6.69852513640619","0.108150075799593","0.904239592570086","3"
"C4",NA,NA,NA,NA,NA,NA,NA,NA,NA,"3"
"C5",NA,NA,NA,NA,NA,NA,NA,NA,NA,"3"
"C6","treatY","12","4424","87.9598406861186","5.49749004288241","7.32998672384321","6.34671760917083","0.110779728014506","0.502917457811325","3"
"C7","treatY","13","1686","33.5217656864367","2.09511035540229","2.57859736049513","3.48832555204414","0.323226395696354","1.86272733630031","3"
"C8",NA,NA,NA,NA,NA,NA,NA,NA,NA,"3"
"D1",NA,NA,NA,NA,NA,NA,NA,NA,NA,"3"
"D2","treatX","14","7999","159.039503989209","9.93996899932559","11.3599645706578","9.78892227775016","0.0661911083281152","0.722810539391476","3"
"D3","treatX","15","9637","191.606913357171","11.9754320848232","12.7737942238114","11.3712187605316","0.0616760839742257","0.620240936328124","3"
"D4",NA,NA,NA,NA,NA,NA,NA,NA,NA,"3"
"D5","untreated","14","1444","28.7102192474582","1.79438870296614","2.05072994624702","2.12628060391434","0.233448839160839","1.1083317483785","3"
"D6","treatY","13","2267","45.0734536246453","2.81709085154033","3.46718874035733","3.55629195993161","0.21544099378882","0.909184916900069","3"
"D7","treatY","12","2954","58.7326784328197","3.67079240205123","4.89438986940164","6.02892607106687","0.179930659415364","0.64265529313021","3"
"D8",NA,NA,NA,NA,NA,NA,NA,NA,NA,"3"
"E1",NA,NA,NA,NA,NA,NA,NA,NA,NA,"3"
"E2","treatX","14","4802","95.4753966941097","5.96721229338186","6.81967119243641","7.16801397390284","0.110486683375104","0.958695183390497","3"
"E3","treatX","16","5999","119.274657386082","7.4546660866301","7.4546660866301","8.72959441064746","0.0936071134882166","0.792802888802901","3"
"E4","untreated","14","2232","44.3775688090906","2.77359805056816","3.16982634350647","3.09399869090061","0.0265625247971145","0.0607796740658376","3"
"E5","untreated","11","259","5.14954763510504","0.321846727194065","0.468140694100458","0.419171623552724","0.00836290322580647","0.0109413247593048","3"
"E6","treatY","14","2993","59.5080929415807","3.71925580884879","4.25057806725576","5.61813005729843","0.175642618328298","0.858320355148618","3"
"E7","treatY","14","4018","79.8875768256836","4.99297355160523","5.70625548754883","6.43886920207729","0.16022033966034","0.728454940840721","3"
"E8",NA,NA,NA,NA,NA,NA,NA,NA,NA,"3"
"F1",NA,NA,NA,NA,NA,NA,NA,NA,NA,"3"
"F2",NA,NA,NA,NA,NA,NA,NA,NA,NA,"3"
"F3",NA,NA,NA,NA,NA,NA,NA,NA,NA,"3"
"F4",NA,NA,NA,NA,NA,NA,NA,NA,NA,"3"
"F5",NA,NA,NA,NA,NA,NA,NA,NA,NA,"3"
"F6",NA,NA,NA,NA,NA,NA,NA,NA,NA,"3"
"F7",NA,NA,NA,NA,NA,NA,NA,NA,NA,"3"
"F8",NA,NA,NA,NA,NA,NA,NA,NA,NA,"3"
"A1",NA,NA,NA,NA,NA,NA,NA,NA,NA,"4"
"A2",NA,NA,NA,NA,NA,NA,NA,NA,NA,"4"
"A3",NA,NA,NA,NA,NA,NA,NA,NA,NA,"4"
"A4",NA,NA,NA,NA,NA,NA,NA,NA,NA,"4"
"A5",NA,NA,NA,NA,NA,NA,NA,NA,NA,"4"
"A6",NA,NA,NA,NA,NA,NA,NA,NA,NA,"4"
"A7",NA,NA,NA,NA,NA,NA,NA,NA,NA,"4"
"A8",NA,NA,NA,NA,NA,NA,NA,NA,NA,"4"
"B1",NA,NA,NA,NA,NA,NA,NA,NA,NA,"4"
"B2","treatX","13","5303","105.957602572874","6.6223501608046","8.15058481329797","7.26208760190432","0.0678302759924386","0.765112128030085","4"
"B3","treatX","16","8315","166.139442842437","10.3837151776523","10.3837151776523","10.6934065931373","0.0382887094830702","0.279820403420932","4"
"B4",NA,NA,NA,NA,NA,NA,NA,NA,NA,"4"
"B5","untreated","10","521","10.4099398341443","0.650621239634018","1.04099398341443","0.858495666533505","0.159605636007828","0.442483034599707","4"
"B6","treatY","12","2894","57.8241187716191","3.61400742322619","4.81867656430159","5.10990885960835","0.170823122831367","0.78971055228489","4"
"B7","treatY","12","2381","47.5740244627592","2.97337652892245","3.96450203856327","4.01430160867985","0.238391523849726","0.660185135549944","4"
"B8",NA,NA,NA,NA,NA,NA,NA,NA,NA,"4"
"C1",NA,NA,NA,NA,NA,NA,NA,NA,NA,"4"
"C2","treatX","14","2658","53.1086757757303","3.31929223598315","3.79347684112359","3.39130526918442","0.108318335854766","1.22568350780869","4"
"C3","treatX","13","5416","108.215420617515","6.7634637885947","8.32426312442425","6.88600589745153","0.0717442754025541","0.667887842258015","4"
"C4",NA,NA,NA,NA,NA,NA,NA,NA,NA,"4"
"C5",NA,NA,NA,NA,NA,NA,NA,NA,NA,"4"
"C6","treatY","10","2081","41.5798172645955","2.59873857903722","4.15798172645955","2.70930519409603","0.22911439884114","1.06114385958684","4"
"C7","treatY","13","2021","40.3809758249628","2.52381098906017","3.10622890961252","3.70761277554831","0.267044940239044","1.11129036887721","4"
"C8",NA,NA,NA,NA,NA,NA,NA,NA,NA,"4"
"D1",NA,NA,NA,NA,NA,NA,NA,NA,NA,"4"
"D2","treatX","14","9489","189.596773677918","11.8497983548699","13.5426266912798","10.0740829094226","0.0503020073878628","0.599292976449062","4"
"D3","treatX","15","7326","146.378539779157","9.14865873619734","9.75856931861049","7.47146090015917","0.0341866228970045","0.47196413836668","4"
"D4",NA,NA,NA,NA,NA,NA,NA,NA,NA,"4"
"D5",NA,NA,NA,NA,NA,NA,NA,NA,NA,"4"
"D6","treatY","13","3053","61.0010485866459","3.81256553666537","4.69238835281891","4.32139002328544","0.171621421052632","1.23384813935776","4"
"D7","treatY","12","3396","67.854425483213","4.24090159270081","5.65453545693442","9.11302313438966","0.158271631205674","0.666055313802965","4"
"D8",NA,NA,NA,NA,NA,NA,NA,NA,NA,"4"
"E1",NA,NA,NA,NA,NA,NA,NA,NA,NA,"4"
"E2","treatX","15","5203","103.959533506819","6.49747084417619","6.93063556712127","7.7564496539708","0.110678565921357","1.07580843675674","4"
"E3","treatX","15","6531","130.493890704024","8.15586816900148","8.69959271360158","9.3330292804424","0.0828146224677716","0.820195705896437","4"
"E4","untreated","15","7548","150.814253105799","9.42589081911241","10.0542835403866","11.4724421062358","0.0938737289260587","0.934450230551282","4"
"E5","untreated","12","1615","32.2688154167812","2.01680096354883","2.68906795139844","2.88205236733199","0.0367727011852776","0.134297141520591","4"
"E6","treatY","13","4290","85.7171629337408","5.3573226833588","6.59362791798006","8.76531211891384","0.125721449614216","0.759619944326054","4"
"E7","treatY","14","3975","79.423245375669","4.96395283597931","5.67308895540492","6.25537987478743","0.163852279727342","0.671452630621674","4"
"E8",NA,NA,NA,NA,NA,NA,NA,NA,NA,"4"
"F1",NA,NA,NA,NA,NA,NA,NA,NA,NA,"4"
"F2",NA,NA,NA,NA,NA,NA,NA,NA,NA,"4"
"F3",NA,NA,NA,NA,NA,NA,NA,NA,NA,"4"
"F4",NA,NA,NA,NA,NA,NA,NA,NA,NA,"4"
"F5",NA,NA,NA,NA,NA,NA,NA,NA,NA,"4"
"F6",NA,NA,NA,NA,NA,NA,NA,NA,NA,"4"
"F7",NA,NA,NA,NA,NA,NA,NA,NA,NA,"4"
"F8",NA,NA,NA,NA,NA,NA,NA,NA,NA,"4"
